2025-12-06 01:08:29	0.0000
2025-12-06 01:09:56	-0.0356
2025-12-06 01:14:27	-0.0735
2025-12-06 01:17:46	-0.4483
2025-12-06 18:08:38	-0.4483
2025-12-06 22:02:01	-0.4483
2025-12-06 23:00:01	-0.4483
2025-12-07 00:00:01	-0.4483
2025-12-07 01:00:01	-0.4483
2025-12-07 02:00:01	-0.4483
2025-12-07 03:00:01	-0.4483
2025-12-07 04:00:01	-0.4483
2025-12-07 09:23:41	-0.4483
2025-12-07 10:00:01	-0.4483
2025-12-07 12:00:01	-0.4483
2025-12-07 13:00:02	-0.4483
2025-12-07 14:00:01	-0.4483
2025-12-07 15:00:01	-0.4483
2025-12-07 16:00:01	-0.4483
2025-12-07 17:00:01	-0.4483
2025-12-07 18:00:01	-0.4483
2025-12-07 19:00:01	-0.4483
2025-12-07 20:00:01	-0.4483
2025-12-07 21:00:01	-0.4483
2025-12-07 22:00:01	-0.4483
2025-12-07 23:00:01	-0.4483
2025-12-08 00:00:01	-0.4483
2025-12-08 01:00:02	-0.4483
2025-12-08 02:00:01	-0.4483
2025-12-08 03:00:01	-0.4483
2025-12-08 04:00:01	-0.4483
2025-12-08 05:00:01	-0.4483
2025-12-08 06:00:01	-0.4483
2025-12-08 07:00:01	-0.4483
2025-12-08 08:00:01	-0.3890
2025-12-08 09:00:01	-0.2917
2025-12-08 10:00:01	-0.4127
2025-12-08 13:00:01	-0.1210
2025-12-08 13:05:31	-0.1210
2025-12-08 20:44:48	-0.1210
2025-12-08 21:00:36	-0.0901
2025-12-08 21:40:38	-0.3226
2025-12-08 21:42:07	-0.3558
2025-12-08 22:00:01	-0.3913
2025-12-08 23:00:01	-0.5028
2025-12-09 00:00:01	-0.7874
2025-12-09 01:00:01	-0.6072
2025-12-09 02:00:02	-0.5242
2025-12-09 03:00:01	-0.7685
2025-12-09 04:00:01	-0.7329
2025-12-09 05:00:01	-0.5763
2025-12-09 06:00:01	-0.6285
2025-12-09 07:00:01	-0.6309
2025-12-09 08:00:01	-0.5337
2025-12-09 09:00:01	-0.6238
2025-12-09 10:00:01	-0.4933
2025-12-09 11:00:01	-0.6522
2025-12-09 12:00:01	-0.5218
2025-12-09 13:00:01	-0.6973
2025-12-09 14:00:01	-0.9108
2025-12-09 15:00:01	-0.8254
2025-12-09 16:00:01	-0.8206
2025-12-09 17:00:01	-0.6143
2025-12-09 18:00:02	-0.3795
2025-12-09 19:00:01	-0.3226
2025-12-09 20:00:01	-0.3154
2025-12-09 21:00:01	-0.3131
2025-12-09 22:00:01	-0.3510
2025-12-09 23:00:01	-0.2775
2025-12-10 00:00:01	-0.2182
2025-12-10 01:00:01	-0.0783
2025-12-10 02:00:01	-0.2846
2025-12-10 03:00:01	-0.1874
2025-12-10 04:00:01	-0.0949
2025-12-10 05:00:01	-0.1186
2025-12-10 06:00:01	-0.2135
2025-12-10 07:00:01	-0.2135
2025-12-10 08:00:02	-0.1542
2025-12-10 09:00:01	-0.1874
2025-12-10 10:00:01	-0.0569
2025-12-10 11:00:01	-0.0119
2025-12-10 12:00:01	-0.2822
2025-12-10 13:00:01	-0.2277
2025-12-10 14:00:01	-0.1186
2025-12-10 15:00:01	-0.2348
2025-12-10 16:00:01	-0.2894
2025-12-10 17:00:01	-0.4364
2025-12-10 18:00:01	-0.5574
2025-12-10 19:00:01	-0.5479
2025-12-10 20:00:01	-0.4886
2025-12-10 21:00:01	-0.5099
2025-12-10 22:00:01	-0.3178
2025-12-10 23:00:02	-0.5360
2025-12-11 00:00:01	-0.5763
2025-12-11 01:00:01	-0.3249
2025-12-11 02:00:02	-0.4103
2025-12-11 03:00:01	-0.5384
2025-12-11 04:00:01	-0.1138
2025-12-11 05:00:02	0.3534
2025-12-11 06:00:01	0.2680
2025-12-11 07:00:01	0.2680
2025-12-11 08:00:01	0.3629
2025-12-11 09:00:01	0.4862
2025-12-11 10:00:01	0.5099
2025-12-11 11:00:01	0.1969
2025-12-11 11:37:28	0.3605
2025-12-11 23:04:00	0.2894
2025-12-12 00:00:01	0.8491
2025-12-12 01:00:01	1.3116
2025-12-12 02:00:01	1.4421
2025-12-12 03:00:01	1.2855
2025-12-12 04:00:02	1.3069
2025-12-12 05:00:01	1.3922
2025-12-12 06:00:01	1.4942
2025-12-12 07:00:01	1.4919
2025-12-12 08:00:01	1.3638
2025-12-12 09:00:01	1.3211
2025-12-12 10:00:01	1.2357
2025-12-12 11:00:01	1.2855
2025-12-12 12:00:02	1.2784
2025-12-12 13:00:01	1.1906
2025-12-12 14:00:01	1.4800
2025-12-12 15:00:01	1.5583
2025-12-12 16:00:01	1.6484
2025-12-12 17:00:01	2.1726
2025-12-12 18:00:01	2.4003
2025-12-12 19:00:01	2.6185
2025-12-12 20:00:01	2.8296
2025-12-12 21:00:01	2.5900
2025-12-12 22:00:02	2.9268
2025-12-12 23:00:01	3.2043
2025-12-13 00:00:01	1.7789
2025-12-13 01:00:01	1.4705
2025-12-13 02:00:01	1.8737
2025-12-13 03:00:01	1.7836
2025-12-13 04:00:01	1.8856
2025-12-13 05:00:01	1.8998
2025-12-13 06:00:01	1.9686
2025-12-13 07:00:01	1.9567
2025-12-13 08:00:01	1.9567
2025-12-13 09:00:01	1.9567
2025-12-13 10:00:01	1.9567
2025-12-13 11:00:01	1.9567
2025-12-13 12:00:01	1.9567
2025-12-13 13:00:01	1.9567
2025-12-13 14:00:01	1.9567
2025-12-13 15:00:02	1.9567
2025-12-13 15:22:32	1.9567
