2025-12-10 21:00:01	4194.7000	4187.1000	4219.7000
2025-12-10 22:00:01	4202.8000	4187.1000	4219.7000
2025-12-10 23:00:02	4193.6000	4187.1000	4219.7000
2025-12-11 00:00:01	4191.9000	4187.1000	4219.7000
2025-12-11 01:00:01	4202.5000	4187.1000	4219.7000
2025-12-11 02:00:02	4198.9000	4187.1000	4219.7000
2025-12-11 03:00:01	4193.5000	4187.1000	4219.7000
2025-12-11 04:00:01	4211.4000	4181.3000	4219.7000
2025-12-11 05:00:02	4231.1000	4181.3000	4239.6000
2025-12-11 06:00:01	4227.5000	4181.3000	4239.6000
2025-12-11 07:00:01	4227.5000	4181.3000	4239.6000
2025-12-11 08:00:01	4231.5000	4223.3000	4235.2000
2025-12-11 09:00:01	4236.7000	4223.3000	4246.1000
2025-12-11 10:00:01	4237.7000	4223.3000	4248.7000
2025-12-11 11:00:01	4224.5000	4219.7000	4248.7000
2025-12-11 11:37:28	4231.4000	4203.7000	4248.7000
2025-12-11 23:04:00	4228.4000	4203.7000	4248.7000
2025-12-12 00:00:01	4252.0000	4203.7000	4262.4000
2025-12-12 01:00:01	4271.5000	4203.7000	4279.9000
2025-12-12 02:00:01	4277.0000	4203.7000	4282.7000
2025-12-12 03:00:01	4270.4000	4203.7000	4286.9000
2025-12-12 04:00:02	4271.3000	4203.7000	4286.9000
2025-12-12 05:00:01	4274.9000	4203.7000	4286.9000
2025-12-12 06:00:01	4279.2000	4203.7000	4286.9000
2025-12-12 07:00:01	4279.1000	4203.7000	4286.9000
2025-12-12 08:00:01	4273.7000	4272.1000	4284.0000
2025-12-12 09:00:01	4271.9000	4268.2000	4284.0000
2025-12-12 10:00:01	4268.3000	4264.0000	4284.0000
2025-12-12 11:00:01	4270.4000	4264.0000	4284.0000
2025-12-12 12:00:02	4270.1000	4264.0000	4284.0000
2025-12-12 13:00:01	4266.4000	4264.0000	4284.0000
2025-12-12 14:00:01	4278.6000	4264.0000	4284.0000
2025-12-12 15:00:01	4281.9000	4264.0000	4284.0000
2025-12-12 16:00:01	4285.7000	4264.0000	4291.2000
2025-12-12 17:00:01	4307.8000	4264.0000	4309.9000
2025-12-12 18:00:01	4317.4000	4264.0000	4321.4000
2025-12-12 19:00:01	4326.6000	4264.0000	4331.7000
2025-12-12 20:00:01	4335.5000	4264.0000	4340.2000
2025-12-12 21:00:01	4325.4000	4264.0000	4340.2000
2025-12-12 22:00:02	4339.6000	4264.0000	4346.8000
2025-12-12 23:00:01	4351.3000	4264.0000	4352.0000
2025-12-13 00:00:01	4291.2000	4264.0000	4354.3000
2025-12-13 01:00:01	4278.2000	4256.8000	4354.3000
2025-12-13 02:00:01	4295.2000	4256.8000	4354.3000
2025-12-13 03:00:01	4291.4000	4256.8000	4354.3000
2025-12-13 04:00:01	4295.7000	4256.8000	4354.3000
2025-12-13 05:00:01	4296.3000	4256.8000	4354.3000
2025-12-13 06:00:01	4299.2000	4256.8000	4354.3000
2025-12-13 07:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 08:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 09:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 10:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 11:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 12:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 13:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 14:00:01	4298.7000	4256.8000	4354.3000
2025-12-13 15:00:02	4298.7000	4256.8000	4354.3000
2025-12-13 15:22:32	4298.7000	4256.8000	4354.3000
